,lastBuildDate,total,start,display,items
65,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[포토]<b>현대차</b> 양재사옥 간판 교체… 영어 문구 삭제', 'originallink': 'https://www.donga.com/news/article/all/20210604/107275191/2', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=020&aid=0003361923', 'description': '현대자동차는 4일 서울 양재동 소재 본사 간판을 교체하는 작업을 완료했다고 밝혔다. 간판 노후화에 따라 새 간판으로 변경했다고 설명했다. 지난 달 마지막 주에 작업을 시작해 이날 교체 작업을 마무리했다고 한다.... ', 'pubDate': 'Fri, 04 Jun 2021 17:49:00 +0900'}"
66,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[fn마켓워치]3차 기업구조혁신펀드 PDF, 신한대체-이지스투자·큐리어스·화인...', 'originallink': 'http://www.fnnews.com/news/202106041745367208', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004651582', 'description': '퍼즐인베스트먼트코리아와 함께 <b>현대차</b> 1차벤더 명신산업에 투자한 바 있다. 조만간 보호예수가 끝나면 엑시트를 단행, IRR(순내부수익률) 기준 50% 이상 수익률이 예상된다. 강구귀 기자', 'pubDate': 'Fri, 04 Jun 2021 17:48:00 +0900'}"
67,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '원자재 가격 상승·반도체 수급난…자동차 판매 가격도 오르나', 'originallink': 'https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021060416521141692', 'link': 'https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021060416521141692', 'description': '최근 <b>현대차</b>가 철강업체들과 자동차를 만들 때 쓰는 강판 공급 가격을 인상하기로 합의했는데요. 반도체... 최근 <b>현대차</b>는 포스코, 현대제철과 자동차용 강판 가격을 톤당 5만원 인상하는데 합의했습니다. 원자재 가격이... ', 'pubDate': 'Fri, 04 Jun 2021 17:46:00 +0900'}"
68,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '〈4일 해외증시 스팟〉 아시아권 혼조..유럽 보합권 공방..비트코인,이더리움...', 'originallink': 'http://www.idsn.co.kr/news/articleView.html?idxno=47926', 'link': 'http://www.idsn.co.kr/news/articleView.html?idxno=47926', 'description': '한국 증시와 일본 증시에서도 <b>현대차</b>,기아,도요타가 최근 좋은 흐름을 보이고 있기에 많은 시장 참여자들이 관심을 보이고 있다. 현재 미국 지수선물도 약보합권에서 지리멸렬한 흐름을 보이고 있다. 미국... ', 'pubDate': 'Fri, 04 Jun 2021 17:46:00 +0900'}"
69,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '文·총리 이어...산업장관도 재계와 소통 행보', 'originallink': 'https://www.sedaily.com/NewsView/22NI9HCZF5', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003919286', 'description': '청와대와 정부가 삼성·<b>현대차</b> 등 5대 그룹 사장단과 면담을 진행하며 재계와 소통 강화 행보를 이어갔다.... 삼성·<b>현대차</b>·SK·LG·롯데 등 5대 그룹 사장단과 면담을 진행했다. 이날 면담에는 이인용 삼성전자 사장을... ', 'pubDate': 'Fri, 04 Jun 2021 17:46:00 +0900'}"
70,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '쿠팡이츠·배민1, 단건배달戰 혈투…점주·라이더 공략', 'originallink': 'http://www.newsian.co.kr/news/articleView.html?idxno=49072', 'link': 'http://www.newsian.co.kr/news/articleView.html?idxno=49072', 'description': '배민은 지난달 24일부터 매주 1명씩 총 4명에 5000만원 상당의 <b>현대차</b> 아이오닉5를 증정하는 경품행사를 펼치고 있다. 배달 건수가 많을수록 당첨 확률이 높아진다. 이는 쿠팡과 배민이\xa0손해를 감수하더라도 좋은... ', 'pubDate': 'Fri, 04 Jun 2021 17:44:00 +0900'}"
71,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '신형 니로·XM3 출격…소형 SUV 부활 이끄나', 'originallink': 'https://www.hankyung.com/economy/article/2021060462441', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=015&aid=0004557653', 'description': '<b>현대차</b> 코나 등이 1등 공신이었다. 2030세대가 생애 첫 차로 소형 세단 대신 소형 SUV를 선택했다. 2019년... <b>현대차</b>의 신형 아반떼, 기아의 신형 K5 등이 세련된 디자인을 무기로 젊은 세대를 공략하기 시작했다. 소형... ', 'pubDate': 'Fri, 04 Jun 2021 17:40:00 +0900'}"
72,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '(영상)폭발적인 스피드·짜릿한 주행감, 아우디 R8', 'originallink': 'http://www.newstomato.com/ReadNews.aspx?no=1049522&inflow=N', 'link': 'http://www.newstomato.com/ReadNews.aspx?no=1049522&inflow=N', 'description': '지난해 아우디 드라이빙 행사에서 이미 경험하기도 했고 올해 <b>현대차</b>(005380) 아이오닉5, 테슬라 모델Y를 타봤기 때문에 예전만큼의 감흥을 느끼기는 어려웠습니다. R8 시승 마치고 인제스피디움 전경 모습. 사진/김재홍... ', 'pubDate': 'Fri, 04 Jun 2021 17:38:00 +0900'}"
73,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[전화연결]잇따라 재계 회동 갖는 문재인 정부…이호승·문승욱, 5대 그룹 사...', 'originallink': 'http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004352211', 'link': 'http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004352211', 'description': '【 앵커멘트 】 이호승 정책실장과 문승욱 산업부 장관이 삼성과 <b>현대차</b>, SK, LG, 롯데로 구성된 5대 그룹... 재계에 따르면 이 실장과 문 장관은 이인용 삼성전자 사장과 공영운 <b>현대차</b> 사장, 장동현 SK 사장, 권영수 LG... ', 'pubDate': 'Fri, 04 Jun 2021 17:38:00 +0900'}"
74,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': 'LS 자금곳간 채우는 이광우, 전기차부품 투자기업 발굴에 속도붙여', 'originallink': 'https://www.businesspost.co.kr/BP?command=article_view&num=234790', 'link': 'https://www.businesspost.co.kr/BP?command=article_view&num=234790', 'description': 'LS오토모티브는 <b>현대차</b>와 기아를 비롯해 글로벌 완성차기업에 전기차모터부품 등을 납품한다. 전기차에 들어가는 고전압 컨버터(전압을 낮춰주는 장치)도 개발하며 전기차부품사업 포트폴리오를 확장하고 있다. 이... ', 'pubDate': 'Fri, 04 Jun 2021 17:36:00 +0900'}"
75,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '문승욱·이호승, 5대 그룹 사장단과 비공개 회동…경제계 의견 청취', 'originallink': 'https://news.kbs.co.kr/news/view.do?ncd=5202068&amp;ref=A', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0011057508', 'description': '회동에는 이인용 삼성전자 사장, 공영운 <b>현대차</b> 사장, 장동현 SK 사장, 권영수 LG 부회장, 이동우 롯데지주 사장 등이 참석했습니다. 문 장관은 취임 직후 경제계와의 소통행보를 이어왔으며, 5대 그룹 사장단과 회동을... ', 'pubDate': 'Fri, 04 Jun 2021 17:35:00 +0900'}"
76,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '이호승·문승욱, 5대 그룹 사장단만나 부산엑스포 유치 논의', 'originallink': 'http://news.heraldcorp.com/view.php?ud=20210604000759', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001844448', 'description': '5대 그룹에서는 이인용 삼성전자 사장, 공영운 <b>현대차</b> 사장, 장동현 SK㈜) 사장, 권영수 ㈜LG 부회장, 이동우 롯데지주 사장 등이 참석했다. 이날 모임은 지난달 취임한 문 장관과 5대 그룹 사장단이 처음으로 만나는... ', 'pubDate': 'Fri, 04 Jun 2021 17:33:00 +0900'}"
77,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '코스피, 기관 매도에 소폭 하락', 'originallink': 'http://www.kpinews.co.kr/news/articleView.html?idxno=148781', 'link': 'http://www.kpinews.co.kr/news/articleView.html?idxno=148781', 'description': '삼성바이오로직스(1.94%), <b>현대차</b>(1.26%), 셀트리온(0.19%), 삼성SDI(0.16%)는 주가가 올랐다. 코스닥 주가 변동 추이.[이미지=네이버] 코스닥시장도 내림세로 돌아섰다. 코스닥은 전거래일과 비교해 2.61포인트(-0.26... ', 'pubDate': 'Fri, 04 Jun 2021 17:32:00 +0900'}"
78,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '일회용 광고판 없애고, 로스트볼 조형물… 골프 대회도 대세는 친환경', 'originallink': 'https://hankookilbo.com/News/Read/A2021060409250001544?did=NA', 'link': 'https://sports.news.naver.com/news.nhn?oid=469&aid=0000608848', 'description': '파3홀에 걸린 ‘홀인원’ 상품도 올해엔 전기차가 대세다. KB금융 리브챔피언십은 제네시스 G80 모델의 전기차를, 한국여자프로골프(KLPGA) E1 채리티 오픈도 <b>현대차</b>의 아이오닉5 롱레인지 익스클루시브를 내걸었다. 거제=', 'pubDate': 'Fri, 04 Jun 2021 17:31:00 +0900'}"
79,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""&quot;토스가 선물한 주식 담아라&quot; 주식 이벤트 '매매법'까지 등장"", 'originallink': 'http://moneys.mt.co.kr/news/mwView.php?no=2021060416298026584', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000701053', 'description': '토스증권 관계자는 &quot;삼성전자, <b>현대차</b>, 네이버 등 시가총액 상위 종목을 포함해 투자자에게 익숙하면서도 차트 흐름상 상승이 기대되는 종목을 꼽았다&quot;며 &quot;다만 거래량이 너무 작거나 권리 발생이 예정된 종목은... ', 'pubDate': 'Fri, 04 Jun 2021 17:25:00 +0900'}"
80,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""'車혁신의 진원지' 전기車, 충전소에서 정비소까지 인프라 구축 '시급'...&quot;아..."", 'originallink': 'http://www.greened.kr/news/articleView.html?idxno=290024', 'link': 'http://www.greened.kr/news/articleView.html?idxno=290024', 'description': '테슬라, 방전시 외부에서 문 열수 없어 안전 위협...<b>현대차</b> 넥쏘는 전기 끊겨도 외부에서 문열려 최근 테슬라 사고 관련 뉴스가 잇따라 보도되고 있다. 그중 외부에서 문을 열지 못해 사고가 더욱 커지는 경우도 발생하고... ', 'pubDate': 'Fri, 04 Jun 2021 17:24:00 +0900'}"
81,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': 'MZ세대 중심된 <b>현대차</b> 사무직 노조, 정의선 회장과의 대화 불발', 'originallink': 'http://www.viva100.com/main/view.php?key=20210604010001130', 'link': 'http://www.viva100.com/main/view.php?key=20210604010001130', 'description': 'MZ세대 중심된 <b>현대차</b> 사무직 노조, 정의선 회장과의 대화 불발 MZ세대(1980∼2000년대 출생)를 중심으로 한 <b>현대차</b>그룹의 사무·연구직 노조가 지난달 정의선 <b>현대차</b>그룹 회장에게 상견례를 요청했지만 거절됐다.  4일... ', 'pubDate': 'Fri, 04 Jun 2021 17:24:00 +0900'}"
82,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '코스피 3240.08, 美테이퍼링 우려에 하락 마감', 'originallink': 'http://www.kukinews.com/newsView/kuk202106040166', 'link': 'http://www.kukinews.com/newsView/kuk202106040166', 'description': '삼성바이오로직스(1.94%), <b>현대차</b>(1.26%), 삼성SDI(0.16%) 등은 강세였다. 삼성전자우는 보합 마감했다. 업종별로는 전기장비(7.47%)이 강세다. 이어 기계(3.55%), 자동차부품(2.13%), 자동차(1.73%), 조선(1.54%)등이... ', 'pubDate': 'Fri, 04 Jun 2021 17:22:00 +0900'}"
83,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '<b>현대차</b> 사무직 노조, 정의선 회장 상견례 불발', 'originallink': 'http://www.youthdaily.co.kr/news/article.html?no=73068', 'link': 'http://www.youthdaily.co.kr/news/article.html?no=73068', 'description': '\xa0지난 4월 29일 공식 출범한 현대자동차그룹 사무·연구직 노조는 첫 행보로 지난달 20일 정의선 <b>현대차</b>그룹... 이에 대해 <b>현대차</b>그룹은 임금이나 근로조건을 결정하는 단체교섭은 법과 절차에 따라 각 회사에서 진행할... ', 'pubDate': 'Fri, 04 Jun 2021 17:22:00 +0900'}"
84,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '<b>현대차</b>-BTS, 5일 환경의 날 ‘수소에너지’ 다큐 공개', 'originallink': 'http://amenews.kr/news/view.php?idx=45298', 'link': 'http://amenews.kr/news/view.php?idx=45298', 'description': '<b>현대차</b> 관계자는 “현대자동차는 클린 모빌리티에 대한 브랜드 비전을 전달하며 성장하고 있으며 수소에너지로 지구를 지키는 노력들을 MZ세대와 진정성있게 소통해 앞으로도 수소 기술 글로벌 리더십을 알리기 위한... ', 'pubDate': 'Fri, 04 Jun 2021 17:20:00 +0900'}"
85,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '<b>현대차</b> 사무직노조 정의선 회장 상견례 불발… &quot;각 사에서 진행할 사안&quot;', 'originallink': 'http://moneys.mt.co.kr/news/mwView.php?no=2021060416548016138', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=417&aid=0000701049', 'description': '4일 업계에 따르면 <b>현대차</b>그룹 사무·연구직 노조는 지난달 20일 정 회장측에 상견례를 요청하는 공문을 발송했고 이날 최종적으로 &quot;만나기 어렵다&quot;는 답변을 받았다. <b>현대차</b>그룹은 &quot;임금과 근로조건을 결정하는... ', 'pubDate': 'Fri, 04 Jun 2021 17:18:00 +0900'}"
86,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '주첸나이한국총영사관, 남인도 한국기업에 법률서비스 제공', 'originallink': 'http://www.worldkorean.net/news/articleView.html?idxno=40161', 'link': 'http://www.worldkorean.net/news/articleView.html?idxno=40161', 'description': '총영사관이 관할하는 남인도 4개 주에는 첸나이 <b>현대차</b>와 삼성전자, 안드라프라데시주의 기아차, 벵갈루루의 삼성전자R&amp;D 센터 등 250개 기업이 진출해 있다. 총영사관은 우선 온라인, 전화상담, 방문 면담 등을 통해... ', 'pubDate': 'Fri, 04 Jun 2021 17:16:00 +0900'}"
87,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '삼성전자 미국 투자 ‘장고 끝에 한수’', 'originallink': 'http://weekly.khan.co.kr/khnm.html?mode=view&code=114&artid=202105281132451', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=033&aid=0000042675', 'description': '<b>현대차</b>·SK·LG그룹은 전기차와 전기차 배터리로 미국 시장을 공략할 투자 계획을 발표했다. 한미 정부 모두 화룡점정을 찍을 삼성전자의 투자 결정을 원했다. 결국 삼성전자는 미국 지방정부와의 투자 협상을 마치지 않은... ', 'pubDate': 'Fri, 04 Jun 2021 17:16:00 +0900'}"
88,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[메타버스 혁명]② 국내 메타버스 산업 어디까지 왔나', 'originallink': 'https://weekly.hankooki.com/lpage/ittech/202106/wk20210604171126146560.htm?s_ref=nv', 'link': 'https://weekly.hankooki.com/lpage/ittech/202106/wk20210604171126146560.htm?s_ref=nv', 'description': '얼라이언스에는 <b>현대차</b>, 네이버랩스, 카카오엔터테인먼트, SK텔레콤, KT, LG유플러스, CJ ENM, 롯데월드, 분당서울대병원과 KBS, MBC, SBS, EBS 등 25곳이 참여했다. 정보통신산업진흥원, 한국전자통신연구원 등 공공기관도 함께... ', 'pubDate': 'Fri, 04 Jun 2021 17:12:00 +0900'}"
89,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""[단독] <b>현대차</b> '셔클' 상표 등록, 미래 운송 서비스 청사진 살펴보니..."", 'originallink': 'http://www.bizhankook.com/article/22026', 'link': 'http://www.bizhankook.com/article/22026', 'description': '2025년까지 ‘스마트 모빌리티 서비스\u200b’를 사업축으로 세우겠다는 <b>현대차</b> 혁신 전략이 이 상표를 중심으로 전개될 것이라는 관측이 제기된다. <b>현대차</b>는 “모방 상표 등록을 방지하기 위한 것일 뿐”이라며 일축했다.... ', 'pubDate': 'Fri, 04 Jun 2021 17:12:00 +0900'}"
90,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""경기회복 기대감 '솔솔'…'민감주 담아야 하나'"", 'originallink': 'http://www.sisaon.co.kr/news/articleView.html?idxno=128119', 'link': 'http://www.sisaon.co.kr/news/articleView.html?idxno=128119', 'description': '더욱이 기관 투자자들도 같은 기간 △<b>현대차</b>(5490억 원) △기아(4820억 원) △대한항공(2260억 원)\xa0△삼성바이오로직스(2020억 원)를 순매수하면서 경기민감주에 대한 관심을 높여 갔다. 증권가에서는 향후에도 민감주에... ', 'pubDate': 'Fri, 04 Jun 2021 17:12:00 +0900'}"
91,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '투자가 잘 안될 땐 항상 재무제표로 돌아가라!', 'originallink': 'http://www.itooza.com/common/iview.php?no=2021060413000998688', 'link': 'http://www.itooza.com/common/iview.php?no=2021060413000998688', 'description': '한국 주식에도 얼마든지 적용이 가능한 재무제표 입문서를 통해 주식 중상급자로 레벨업해보자. 책 자세히 보기 &lt;참고&gt; 시가총액 상위 관심 종목 : 삼성전자 SK하이닉스 NAVER LG화학 카카오 삼성바이오로직스 <b>현대차</b>', 'pubDate': 'Fri, 04 Jun 2021 17:10:00 +0900'}"
92,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '문승욱·이호승, 삼성전자·<b>현대차</b>·SK·LG·롯데 사장단과 회동…경제계 애로...', 'originallink': 'http://apnews.kr/View.aspx?No=1659741', 'link': 'http://apnews.kr/View.aspx?No=1659741', 'description': 'AP신문 김상준 기\xad자 산업통상자원부 문승욱 장관과 청와대 이호승 대통령 정책실장은 4일 5대 그룹 사장단과 면담을 진행했다. 5대 그룹 사장단으로는 이인용 삼성전자 사장, 공영운 현대자동차 사장, 장동현 SK 사장... ', 'pubDate': 'Fri, 04 Jun 2021 17:08:00 +0900'}"
93,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""홀인원 풍년 KLPGA, 5R 연속 '새 역사'"", 'originallink': 'https://www.sedaily.com/NewsView/22NI849R2Y', 'link': 'https://sports.news.naver.com/news.nhn?oid=011&aid=0003919258', 'description': '6명 중 홀인원 상품은 김초연(<b>현대차</b> 스타리아)과 조혜림(<b>현대차</b> 아이오닉5)만 받았다. KLPGA 투어에서 5개 라운드 연속 홀인원은 최초 기록이다. 4개 라운드 연속 기록이 세 차례(2016·2017·2020년) 있었다. 이틀간 3개... ', 'pubDate': 'Fri, 04 Jun 2021 17:06:00 +0900'}"
94,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '문승욱·이호승, 5대 그룹 회장단 면담…“경제계 노력에 감사”', 'originallink': 'https://biz.chosun.com/policy/policy_sub/2021/06/04/ZD7SMQYCEVALPK6LY7MYLCKR2A/?utm_source=naver&utm_medium=original&utm_campaign=biz', 'link': 'https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000728260', 'description': '이날 회동에는 이인용 삼성전자 사장, 공영운 <b>현대차</b> 사장, 장동현 SK 사장, 권영수 LG 부회장, 이동우 롯데지주 사장 등이 참석했다. 문 장관은 취임 직후 경제계와의 소통행보를 이어왔으며, 5대 그룹 사장단과 회동을... ', 'pubDate': 'Fri, 04 Jun 2021 17:00:00 +0900'}"
95,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[이 시각 주요뉴스(17:00)] 울산 폐산 처리업체서 노란 연기 다량 발생..주민...', 'originallink': 'http://www.seoulwire.com/news/articleView.html?idxno=444614', 'link': 'http://www.seoulwire.com/news/articleView.html?idxno=444614', 'description': ""경기과열 부작용 우려도 (경향신문) ▲'박스피' 탈출 시동..삼성전자·<b>현대차</b>가 끌고 간다 (비즈니스워치) ▲&quot;GTX-D 강남 직결·5호선 김포 연장 촉구&quot;..시민들 삭발 투쟁 (이데일리) [서울와이어 제공]"", 'pubDate': 'Fri, 04 Jun 2021 17:00:00 +0900'}"
96,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '[4일(금) 마감시황]코스피ㆍ코스닥, 하락 마감.. 테이퍼링 우려감 여전.. 대한...', 'originallink': 'http://www.idsn.co.kr/news/articleView.html?idxno=47918', 'link': 'http://www.idsn.co.kr/news/articleView.html?idxno=47918', 'description': '4일 <b>현대차</b>와 기아 등이 선전하며 지수 버팀목 역할을 톡톡히 해주었다. 자동차주의 호조가 두드러졌다. <b>현대차</b>(005380)와 기아(000270)는 각각 1%대, 2%대 올랐고 현대모비스(012330)도 3%대 상승했다. <b>현대차</b>와 기아는... ', 'pubDate': 'Fri, 04 Jun 2021 16:58:00 +0900'}"
97,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': '반도체 수급난에 첫 맞대결서 패한 아이오닉5, 언제쯤 모델Y 넘을까?', 'originallink': 'http://www.autodaily.co.kr/news/articleView.html?idxno=427886', 'link': 'http://www.autodaily.co.kr/news/articleView.html?idxno=427886', 'description': '<b>현대차</b>는 아이오닉5의 출고를 지난 4월 28일에 개시했다. <b>현대차</b>는 당초 4월 중 아이오닉5의 출고를 개시할 예정이었으나 구동모터 생산 차질과 반도체 수급 문제로 4월 생산 계획이 목표했던 1만대의 4분의 1수준인... ', 'pubDate': 'Fri, 04 Jun 2021 16:54:00 +0900'}"
98,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""<b>현대차</b>·기아, 협력사 대상 '찾아가는 포상 이벤트' 실시"", 'originallink': 'http://www.wsobi.com/news/articleView.html?idxno=124077', 'link': 'http://www.wsobi.com/news/articleView.html?idxno=124077', 'description': '<b>현대차</b>와 기아는 코로나19 장기화로 힘든 대외적 여건 속에서도 적극적인 협업을 통해 차량 개발에 기여한... <b>현대차</b>ㆍ기아는 GV70을 비롯해 K8, 아이오닉 5, EV6 등 <b>현대차</b>와 기아의 신차 개발 및 품질에 기여한 총 14곳의... ', 'pubDate': 'Fri, 04 Jun 2021 16:52:00 +0900'}"
99,"Sat, 05 Jun 2021 20:46:22 +0900",1234428,1,100,"{'title': ""정의선 회장, &quot;全 단계에서 탄소 중립&quot;…전기·수소 '투트랙' 전략 박차"", 'originallink': 'http://www.ftoday.co.kr/news/articleView.html?idxno=216803', 'link': 'http://www.ftoday.co.kr/news/articleView.html?idxno=216803', 'description': ""정의선 <b>현대차</b>그룹 회장. 사진=연합뉴스 정부는 물론 전세계가 주목하고 있는 '2050 탄소중립' 선언으로... 담당하는 <b>현대차</b> 또한 자사 사업 추진에 있어 '전 단계 탄소중립'을 선언해 이목이 집중되고 있다. 정의선... "", 'pubDate': 'Fri, 04 Jun 2021 16:52:00 +0900'}"
